[2026-06-21 04:12:15.828] [INFO] Logger initialized
[2026-06-21 04:12:15.830] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-21 04:12:23.278] [EVT.SPAWN] Pine at (1560,3512)
[2026-06-21 04:12:23.278] [EVT.SPAWN] Plant at (2282,4204)
[2026-06-21 04:12:23.278] [EVT.SPAWN] Seaweed at (2813,4664)
[2026-06-21 04:12:23.278] [EVT.SPAWN] Coral at (6323,965)
[2026-06-21 04:12:23.278] [EVT.SPAWN] Grass at (6319,1015)
[2026-06-21 04:12:23.278] [EVT.SPAWN] Bush at (4107,4139)
[2026-06-21 04:12:23.367] [EVT.SPAWN] PineTree at (2123,3172)
[2026-06-21 04:12:23.378] [EVT.SPAWN] Plant at (1610,2163)
[2026-06-21 04:12:23.378] [EVT.SPAWN] Kelp at (339,3281)
[2026-06-21 04:12:23.378] [EVT.SPAWN] Plant at (860,3841)
[2026-06-21 04:12:23.378] [EVT.SPAWN] Mushroom at (5185,880)
[2026-06-21 04:12:23.378] [EVT.SPAWN] OakTree at (4302,1941)
[2026-06-21 04:12:23.378] [EVT.SPAWN] PineTree at (2052,3230)
[2026-06-21 04:12:23.378] [EVT.SPAWN] Grass at (911,572)
[2026-06-21 04:12:23.467] [EVT.SPAWN] Mushroom at (4940,2572)
[2026-06-21 04:12:23.479] [EVT.SPAWN] Moss at (1797,4560)
[2026-06-21 04:12:23.479] [EVT.SPAWN] Cactus at (2961,3849)
[2026-06-21 04:12:23.479] [EVT.SPAWN] Mushroom at (5025,2589)
[2026-06-21 04:12:23.479] [EVT.SPAWN] Grass at (967,2964)
[2026-06-21 04:12:23.479] [EVT.SPAWN] Grass at (2016,2886)
[2026-06-21 04:12:23.586] [EVT.SPAWN] Cactus at (5933,3210)
[2026-06-21 04:12:23.586] [EVT.SPAWN] Bush at (4040,4120)
[2026-06-21 04:12:23.586] [EVT.SPAWN] OakTree at (2116,3351)
[2026-06-21 04:12:23.586] [EVT.SPAWN] Pine at (181,2802)
[2026-06-21 04:12:23.586] [EVT.SPAWN] Grass at (1825,1825)
[2026-06-21 04:12:23.586] [EVT.SPAWN] Pine at (618,840)
[2026-06-21 04:12:23.688] [EVT.SPAWN] Grass at (563,2531)
[2026-06-21 04:12:23.688] [EVT.SPAWN] OakTree at (3931,2249)
[2026-06-21 04:12:23.688] [EVT.SPAWN] Grass at (3243,2558)
[2026-06-21 04:12:23.688] [EVT.SPAWN] Toadstool at (1072,211)
[2026-06-21 04:12:23.688] [EVT.SPAWN] Cactus at (1294,4617)
[2026-06-21 04:12:23.767] [EVT.SPAWN] Grass at (680,2601)
[2026-06-21 04:12:23.791] [EVT.SPAWN] Flowers at (3922,1933)
[2026-06-21 04:12:23.791] [EVT.SPAWN] GrassTuft at (3538,1268)
[2026-06-21 04:12:23.791] [EVT.SPAWN] Plant at (3634,4350)
[2026-06-21 04:12:23.791] [EVT.SPAWN] Plant at (734,136)
[2026-06-21 04:12:23.791] [EVT.SPAWN] Pine at (435,3860)
[2026-06-21 04:12:23.867] [EVT.SPAWN] Pine at (1083,2822)
[2026-06-21 04:12:23.867] [EVT.SPAWN] Pine at (1019,2609)
[2026-06-21 04:12:23.883] [EVT.SPAWN] Pine at (1087,2703)
[2026-06-21 04:12:23.967] [EVT.SPAWN] Pine at (961,2659)
[2026-06-21 04:12:23.967] [EVT.SPAWN] Pine at (952,2643)
[2026-06-21 04:12:23.979] [EVT.SPAWN] Toadstool at (3137,834)
[2026-06-21 04:12:23.980] [EVT.SPAWN] Bush at (1722,12)
[2026-06-21 04:12:23.980] [EVT.SPAWN] Coral at (4481,578)
[2026-06-21 04:12:24.067] [EVT.SPAWN] Pine at (4158,1407)
[2026-06-21 04:12:24.079] [EVT.DEATH] Seaweed died at age 4,7s, energy -0,2
[2026-06-21 04:12:24.087] [EVT.SPAWN] PineTree at (3469,2607)
[2026-06-21 04:12:24.087] [EVT.SPAWN] Pine at (4165,1530)
[2026-06-21 04:12:24.088] [EVT.SPAWN] BerryBush at (3410,2318)
[2026-06-21 04:12:24.167] [EVT.SPAWN] Moss at (4911,3954)
[2026-06-21 04:12:24.167] [EVT.SPAWN] BerryBush at (3430,2231)
[2026-06-21 04:12:24.167] [EVT.SPAWN] Moss at (4792,4046)
[2026-06-21 04:12:24.167] [EVT.SPAWN] Pine at (4205,1511)
[2026-06-21 04:12:24.184] [EVT.SPAWN] Plant at (125,257)
[2026-06-21 04:12:24.184] [EVT.SPAWN] Algae at (1179,3203)
[2026-06-21 04:12:24.184] [EVT.SPAWN] OakTree at (5356,677)
[2026-06-21 04:12:24.184] [EVT.SPAWN] Moss at (4788,3994)
[2026-06-21 04:12:24.287] [EVT.SPAWN] Pine at (705,3593)
[2026-06-21 04:12:24.288] [EVT.SPAWN] Flowers at (906,3894)
[2026-06-21 04:12:24.288] [EVT.SPAWN] Mushroom at (3476,1084)
[2026-06-21 04:12:24.288] [EVT.SPAWN] Bush at (1018,399)
[2026-06-21 04:12:24.379] [EVT.SPAWN] Seaweed at (5111,380)
[2026-06-21 04:12:24.379] [EVT.SPAWN] Bush at (5287,3833)
[2026-06-21 04:12:24.379] [EVT.SPAWN] Moss at (3502,3073)
[2026-06-21 04:12:24.467] [EVT.SPAWN] Algae at (1139,3245)
[2026-06-21 04:12:24.476] [EVT.DEATH] Mushroom died at age 1,9s, energy 0,0
[2026-06-21 04:12:24.479] [EVT.SPAWN] Pine at (1216,4639)
[2026-06-21 04:12:24.479] [EVT.SPAWN] OakTree at (2840,2723)
[2026-06-21 04:12:24.479] [EVT.SPAWN] Bush at (4625,4396)
[2026-06-21 04:12:24.579] [EVT.SPAWN] Moss at (2389,2354)
[2026-06-21 04:12:24.579] [EVT.SPAWN] BerryBush at (1310,1322)
[2026-06-21 04:12:24.579] [EVT.SPAWN] Mushroom at (6083,456)
[2026-06-21 04:12:24.579] [EVT.SPAWN] Cactus at (4028,4297)
[2026-06-21 04:12:24.579] [EVT.SPAWN] PineTree at (2312,760)
[2026-06-21 04:12:24.672] [EVT.DEATH] Pine died at age 3,6s, energy -2,1
[2026-06-21 04:12:24.679] [EVT.SPAWN] Plant at (1256,655)
[2026-06-21 04:12:24.679] [EVT.SPAWN] Grass at (6111,3681)
[2026-06-21 04:12:24.679] [EVT.SPAWN] PineTree at (5667,1478)
[2026-06-21 04:12:24.679] [EVT.SPAWN] Bush at (1712,861)
[2026-06-21 04:12:24.679] [EVT.SPAWN] PineTree at (2080,3143)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Pine at (969,2821)
[2026-06-21 04:12:24.767] [EVT.SPAWN] PineTree at (1963,3226)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Mushroom at (5059,2523)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Pine at (1096,2793)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Bush at (1768,823)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Plant at (1306,611)
[2026-06-21 04:12:24.767] [EVT.SPAWN] PineTree at (2064,3206)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Mushroom at (5026,2517)
[2026-06-21 04:12:24.767] [EVT.SPAWN] Pine at (993,2617)
[2026-06-21 04:12:24.779] [EVT.SPAWN] Mushroom at (5117,2627)
[2026-06-21 04:12:24.779] [EVT.SPAWN] BerryBush at (5682,199)
[2026-06-21 04:12:24.779] [EVT.SPAWN] Pine at (1019,2760)
[2026-06-21 04:12:24.867] [EVT.SPAWN] Pine at (1048,2682)
[2026-06-21 04:12:24.867] [EVT.SPAWN] Pine at (984,2649)
[2026-06-21 04:12:24.867] [EVT.SPAWN] Pine at (942,2752)
[2026-06-21 04:12:24.867] [EVT.SPAWN] Pine at (1028,2591)
[2026-06-21 04:12:24.867] [EVT.SPAWN] GrassTuft at (785,1414)
[2026-06-21 04:12:24.887] [EVT.SPAWN] PineTree at (4889,3336)
[2026-06-21 04:12:24.887] [EVT.SPAWN] GrassTuft at (782,1545)
[2026-06-21 04:12:24.887] [EVT.SPAWN] PineTree at (496,563)
[2026-06-21 04:12:24.967] [EVT.SPAWN] BerryBush at (5772,218)
[2026-06-21 04:12:24.979] [EVT.SPAWN] Pine at (1666,4251)
[2026-06-21 04:12:24.979] [EVT.SPAWN] GrassTuft at (5633,2102)
[2026-06-21 04:12:24.979] [EVT.SPAWN] PineTree at (1251,4458)
[2026-06-21 04:12:25.067] [EVT.SPAWN] PineTree at (1255,4469)
[2026-06-21 04:12:25.082] [EVT.DEATH] Coral died at age 5,7s, energy 0,0
[2026-06-21 04:12:25.084] [EVT.SPAWN] Toadstool at (4426,1208)
[2026-06-21 04:12:25.084] [EVT.SPAWN] Pine at (4845,421)
[2026-06-21 04:12:25.167] [EVT.SPAWN] Grass at (570,2553)
[2026-06-21 04:12:25.178] [EVT.DEATH] Seaweed died at age 2,4s, energy 0,0
[2026-06-21 04:12:25.179] [EVT.SPAWN] Grass at (659,2524)
[2026-06-21 04:12:25.179] [EVT.SPAWN] Plant at (704,110)
[2026-06-21 04:12:25.180] [EVT.SPAWN] Pine at (5231,505)
[2026-06-21 04:12:25.180] [EVT.SPAWN] Kelp at (5667,1264)
[2026-06-21 04:12:25.267] [EVT.SPAWN] Pine at (4184,1541)
[2026-06-21 04:12:25.267] [EVT.SPAWN] Pine at (4136,1398)
[2026-06-21 04:12:25.267] [EVT.SPAWN] Plant at (2229,4268)
[2026-06-21 04:12:25.280] [EVT.SPAWN] Pine at (4139,1539)
[2026-06-21 04:12:25.280] [EVT.SPAWN] Cactus at (1614,2486)
[2026-06-21 04:12:25.367] [EVT.SPAWN] Moss at (4802,3972)
[2026-06-21 04:12:25.367] [EVT.SPAWN] Pine at (4128,1605)
[2026-06-21 04:12:25.367] [EVT.SPAWN] Moss at (4755,3971)
[2026-06-21 04:12:25.367] [EVT.SPAWN] Moss at (4856,4032)
[2026-06-21 04:12:25.368] [EVT.SPAWN] Grass at (1015,3050)
[2026-06-21 04:12:25.368] [EVT.SPAWN] Moss at (4806,3934)
[2026-06-21 04:12:25.368] [EVT.SPAWN] Pine at (4171,1464)
[2026-06-21 04:12:25.383] [EVT.SPAWN] Plant at (947,3828)
[2026-06-21 04:12:25.383] [EVT.SPAWN] Plant at (2992,724)
[2026-06-21 04:12:25.383] [EVT.SPAWN] Algae at (3231,167)
[2026-06-21 04:12:25.383] [EVT.SPAWN] Grass at (951,3021)
[2026-06-21 04:12:25.383] [EVT.SPAWN] Moss at (4849,4005)
[2026-06-21 04:12:25.468] [EVT.SPAWN] Plant at (930,3952)
[2026-06-21 04:12:25.489] [EVT.SPAWN] BerryBush at (3112,2088)
[2026-06-21 04:12:25.489] [EVT.SPAWN] Toadstool at (3890,4440)
[2026-06-21 04:12:25.489] [EVT.SPAWN] Mushroom at (5664,3095)
[2026-06-21 04:12:25.568] [EVT.SPAWN] Plant at (819,1)
[2026-06-21 04:12:25.586] [EVT.DEATH] PineTree died at age 6,2s, energy 0,0
[2026-06-21 04:12:25.591] [EVT.SPAWN] Moss at (2231,2242)
[2026-06-21 04:12:25.591] [EVT.SPAWN] Pine at (3918,4743)
[2026-06-21 04:12:25.591] [EVT.SPAWN] Grass at (2053,2777)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Pine at (1096,2756)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Pine at (1011,2714)
[2026-06-21 04:12:25.667] [EVT.SPAWN] BerryBush at (3391,2268)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Grass at (654,2576)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Grass at (2108,2856)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Pine at (1125,2782)
[2026-06-21 04:12:25.667] [EVT.SPAWN] Pine at (999,2636)
[2026-06-21 04:12:25.678] [EVT.DEATH] Bush died at age 6,3s, energy 0,0
[2026-06-21 04:12:25.684] [EVT.SPAWN] Cactus at (5922,3172)
[2026-06-21 04:12:25.684] [EVT.SPAWN] PineTree at (5220,560)
[2026-06-21 04:12:25.684] [EVT.SPAWN] BerryBush at (773,1419)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Cactus at (4472,547)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Coral at (6326,965)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Plant at (2368,1106)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Kelp at (3420,3080)
[2026-06-21 04:12:25.684] [EVT.SPAWN] BerryBush at (3405,2320)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Pine at (1011,2704)
[2026-06-21 04:12:25.684] [EVT.SPAWN] Moss at (4983,757)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (1030,2735)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (1040,2661)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (1038,2700)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (972,2620)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (970,2769)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Pine at (1050,2650)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Algae at (1175,3222)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Grass at (1795,1701)
[2026-06-21 04:12:25.767] [EVT.SPAWN] Cactus at (6017,3225)
[2026-06-21 04:12:25.767] [EVT.SPAWN] BerryBush at (3372,2305)
[2026-06-21 04:12:25.777] [EVT.DEATH] Cactus died at age 6,4s, energy 0,0
[2026-06-21 04:12:25.779] [EVT.SPAWN] OakTree at (31,2633)
[2026-06-21 04:12:25.779] [EVT.SPAWN] PineTree at (700,202)
[2026-06-21 04:12:25.867] [EVT.SPAWN] Pine at (898,2657)
[2026-06-21 04:12:25.867] [EVT.SPAWN] Pine at (911,2660)
[2026-06-21 04:12:25.879] [EVT.SPAWN] Toadstool at (1489,311)
[2026-06-21 04:12:25.879] [EVT.SPAWN] Mushroom at (3613,1063)
[2026-06-21 04:12:25.879] [EVT.SPAWN] Toadstool at (1062,206)
[2026-06-21 04:12:25.879] [EVT.STATS] T=6,6s P=403 H=60 C=20 O=15 Total=509
[2026-06-21 04:12:25.967] [EVT.SPAWN] PineTree at (2158,3206)
[2026-06-21 04:12:25.978] [EVT.SPAWN] Flowers at (3917,1883)
[2026-06-21 04:12:25.978] [EVT.SPAWN] GrassTuft at (3629,1318)
[2026-06-21 04:12:25.978] [EVT.SPAWN] BerryBush at (1409,3039)
[2026-06-21 04:12:25.978] [EVT.SPAWN] WaterLily at (2259,1147)
[2026-06-21 04:12:26.067] [EVT.SPAWN] PineTree at (2095,3282)
[2026-06-21 04:12:26.067] [EVT.SPAWN] Mushroom at (5051,2579)
[2026-06-21 04:12:26.067] [EVT.SPAWN] GrassTuft at (3601,1279)
[2026-06-21 04:12:26.067] [EVT.SPAWN] PineTree at (2043,3185)
[2026-06-21 04:12:26.079] [EVT.SPAWN] Seaweed at (2824,3200)
[2026-06-21 04:12:26.079] [EVT.SPAWN] Flowers at (4880,3938)
[2026-06-21 04:12:26.079] [EVT.SPAWN] Bush at (536,1081)
[2026-06-21 04:12:26.079] [EVT.SPAWN] PineTree at (2037,3242)
[2026-06-21 04:12:26.177] [EVT.SPAWN] Pine at (1271,4534)
[2026-06-21 04:12:26.177] [EVT.SPAWN] PineTree at (1950,3196)
[2026-06-21 04:12:26.177] [EVT.SPAWN] PineTree at (4834,4494)
[2026-06-21 04:12:26.177] [EVT.SPAWN] Flowers at (3881,1892)
[2026-06-21 04:12:26.177] [EVT.SPAWN] Mushroom at (5022,2536)
[2026-06-21 04:12:26.188] [EVT.DEATH] Algae died at age 6,8s, energy 0,0
[2026-06-21 04:12:26.191] [EVT.SPAWN] Pine at (1287,4574)
[2026-06-21 04:12:26.191] [EVT.SPAWN] Plant at (2710,3621)
[2026-06-21 04:12:26.191] [EVT.SPAWN] Kelp at (3561,3032)
[2026-06-21 04:12:26.191] [EVT.SPAWN] Mushroom at (5126,2585)
[2026-06-21 04:12:26.267] [EVT.SPAWN] Mushroom at (5055,2593)
[2026-06-21 04:12:26.267] [EVT.SPAWN] Mushroom at (4924,2529)
[2026-06-21 04:12:26.267] [EVT.SPAWN] BerryBush at (5671,217)
[2026-06-21 04:12:26.276] [EVT.DEATH] Algae died at age 6,9s, energy -0,2
[2026-06-21 04:12:26.279] [EVT.DEATH] Pine died at age 1,8s, energy -0,0
[2026-06-21 04:12:26.288] [EVT.SPAWN] Toadstool at (3208,883)
[2026-06-21 04:12:26.368] [EVT.SPAWN] PineTree at (3474,2470)
[2026-06-21 04:12:26.368] [EVT.SPAWN] Toadstool at (3125,883)
[2026-06-21 04:12:26.387] [EVT.SPAWN] PineTree at (3480,2533)
[2026-06-21 04:12:26.387] [EVT.SPAWN] Plant at (680,701)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Pine at (4265,1481)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Pine at (4126,1578)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Pine at (4216,1369)
[2026-06-21 04:12:26.467] [EVT.SPAWN] PineTree at (1352,4446)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Moss at (4816,4026)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Bush at (1829,825)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Pine at (4128,1576)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Plant at (1226,711)
[2026-06-21 04:12:26.467] [EVT.SPAWN] Pine at (4210,1480)
[2026-06-21 04:12:26.467] [EVT.SPAWN] PineTree at (4460,1751)
[2026-06-21 04:12:26.482] [EVT.SPAWN] Plant at (1310,672)
[2026-06-21 04:12:26.482] [EVT.SPAWN] Plant at (45,308)
[2026-06-21 04:12:26.482] [EVT.SPAWN] Pine at (4188,1525)
[2026-06-21 04:12:26.482] [EVT.SPAWN] Bush at (1713,818)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (1053,2741)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (927,2867)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4846,4031)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4792,4100)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4879,3908)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (1147,2844)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4832,3949)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (4108,1561)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (1061,2753)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4822,3945)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (1102,2715)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Bush at (1749,776)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Plant at (1282,601)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Moss at (4729,3940)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (4176,1481)
[2026-06-21 04:12:26.567] [EVT.SPAWN] Pine at (1019,2623)
[2026-06-21 04:12:26.574] [EVT.DEATH] Seaweed died at age 7,2s, energy 0,0
[2026-06-21 04:12:26.579] [EVT.SPAWN] Grass at (680,2548)
[2026-06-21 04:12:26.579] [EVT.SPAWN] Algae at (1169,3255)
[2026-06-21 04:12:26.579] [EVT.SPAWN] Flowers at (5147,4453)
[2026-06-21 04:12:26.579] [EVT.SPAWN] PineTree at (5489,666)
[2026-06-21 04:12:26.579] [EVT.SPAWN] Pine at (1053,2663)
[2026-06-21 04:12:26.579] [EVT.SPAWN] Moss at (4780,3942)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (1068,2753)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (970,2582)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (1029,2718)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (1027,2644)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (972,2731)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (1045,2676)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (1055,2703)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Pine at (964,2675)
[2026-06-21 04:12:26.668] [EVT.SPAWN] Flowers at (941,4011)
[2026-06-21 04:12:26.669] [EVT.SPAWN] Grass at (620,2636)
[2026-06-21 04:12:26.683] [EVT.DEATH] Grass died at age 7,3s, energy 0,0
[2026-06-21 04:12:26.691] [EVT.SPAWN] BerryBush at (5884,332)
[2026-06-21 04:12:26.691] [EVT.SPAWN] Flowers at (969,3900)
[2026-06-21 04:12:26.691] [EVT.SPAWN] Plant at (737,161)
[2026-06-21 04:12:26.691] [EVT.SPAWN] Grass at (2081,643)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (1072,2569)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (949,2802)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (951,2658)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (993,2716)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Algae at (1142,3193)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (920,2652)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Pine at (930,2695)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Plant at (677,140)
[2026-06-21 04:12:26.767] [EVT.SPAWN] Grass at (642,2593)
[2026-06-21 04:12:26.767] [EVT.SPAWN] GrassTuft at (890,1449)
[2026-06-21 04:12:26.768] [EVT.SPAWN] Moss at (3469,3115)
[2026-06-21 04:12:26.768] [EVT.SPAWN] BerryBush at (5670,201)
[2026-06-21 04:12:26.775] [EVT.DEATH] Plant died at age 4,5s, energy -0,8
[2026-06-21 04:12:26.789] [EVT.SPAWN] Toadstool at (984,3954)
[2026-06-21 04:12:26.789] [EVT.SPAWN] Pine at (683,3530)
[2026-06-21 04:12:26.789] [EVT.SPAWN] BerryBush at (1808,1364)
[2026-06-21 04:12:26.789] [EVT.SPAWN] GrassTuft at (750,1488)
[2026-06-21 04:12:26.789] [EVT.SPAWN] Moss at (3515,3001)
[2026-06-21 04:12:26.789] [EVT.SPAWN] Pine at (939,406)
[2026-06-21 04:12:26.867] [EVT.SPAWN] Grass at (571,2501)
[2026-06-21 04:12:26.867] [EVT.SPAWN] Kelp at (3453,2946)
[2026-06-21 04:12:26.867] [EVT.SPAWN] Pine at (763,3536)
[2026-06-21 04:12:26.884] [EVT.SPAWN] Mushroom at (441,2636)
[2026-06-21 04:12:26.884] [EVT.SPAWN] PineTree at (1249,4461)
[2026-06-21 04:12:26.967] [EVT.SPAWN] Bush at (4673,4245)
[2026-06-21 04:12:26.967] [EVT.SPAWN] Algae at (1226,3314)
[2026-06-21 04:12:26.967] [EVT.SPAWN] PineTree at (1333,4469)
[2026-06-21 04:12:26.967] [EVT.DEATH] Moss died at age 7,6s, energy 0,0
[2026-06-21 04:12:26.979] [EVT.SPAWN] GrassTuft at (3521,3681)
[2026-06-21 04:12:26.979] [EVT.SPAWN] Bush at (4614,4371)
[2026-06-21 04:12:26.980] [EVT.SPAWN] Flowers at (5824,3849)
[2026-06-21 04:12:26.980] [EVT.SPAWN] Pine at (3499,579)
[2026-06-21 04:12:27.067] [EVT.SPAWN] Algae at (1146,3186)
[2026-06-21 04:12:27.067] [EVT.SPAWN] OakTree at (2851,2784)
[2026-06-21 04:12:27.077] [EVT.DEATH] Flowers died at age 7,7s, energy 0,0
[2026-06-21 04:12:27.079] [EVT.SPAWN] OakTree at (2889,2739)
[2026-06-21 04:12:27.167] [EVT.SPAWN] Plant at (2222,4249)
[2026-06-21 04:12:27.176] [EVT.DEATH] Mushroom died at age 6,2s, energy 0,0
[2026-06-21 04:12:27.179] [EVT.SPAWN] Pine at (1514,3497)
[2026-06-21 04:12:27.179] [EVT.SPAWN] Seaweed at (2820,4615)
[2026-06-21 04:12:27.179] [EVT.SPAWN] BerryBush at (3527,2265)
[2026-06-21 04:12:27.179] [EVT.SPAWN] Bush at (4179,4099)
[2026-06-21 04:12:27.267] [EVT.SPAWN] BerryBush at (3422,2270)
[2026-06-21 04:12:27.267] [EVT.SPAWN] PineTree at (2150,3148)
[2026-06-21 04:12:27.267] [EVT.SPAWN] Plant at (2339,4204)
[2026-06-21 04:12:27.267] [EVT.SPAWN] BerryBush at (3474,2288)
[2026-06-21 04:12:27.267] [EVT.SPAWN] BerryBush at (3404,2330)
[2026-06-21 04:12:27.279] [EVT.SPAWN] Plant at (1706,2144)
[2026-06-21 04:12:27.279] [EVT.SPAWN] Moss at (2462,2322)
[2026-06-21 04:12:27.279] [EVT.SPAWN] Mushroom at (5181,770)
[2026-06-21 04:12:27.279] [EVT.SPAWN] Plant at (6131,1755)
[2026-06-21 04:12:27.279] [EVT.SPAWN] Grass at (886,566)
[2026-06-21 04:12:27.367] [EVT.SPAWN] PineTree at (2034,3164)
[2026-06-21 04:12:27.367] [EVT.SPAWN] Grass at (637,2489)
[2026-06-21 04:12:27.367] [EVT.SPAWN] Grass at (6044,3698)
[2026-06-21 04:12:27.367] [EVT.SPAWN] Grass at (932,3097)
[2026-06-21 04:12:27.379] [EVT.SPAWN] Kelp at (400,3178)
[2026-06-21 04:12:27.379] [EVT.SPAWN] Grass at (6090,3736)
[2026-06-21 04:12:27.379] [EVT.SPAWN] Plant at (936,3899)
[2026-06-21 04:12:27.379] [EVT.SPAWN] Grass at (943,3014)
[2026-06-21 04:12:27.379] [EVT.SPAWN] PineTree at (2036,3252)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1150,2761)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1039,2685)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1155,2787)
[2026-06-21 04:12:27.467] [EVT.SPAWN] PineTree at (2063,3141)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1097,2854)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Mushroom at (5029,2580)
[2026-06-21 04:12:27.467] [EVT.SPAWN] PineTree at (2018,3229)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (928,2848)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1117,2870)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Grass at (1024,3005)
[2026-06-21 04:12:27.467] [EVT.SPAWN] PineTree at (2044,3292)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Plant at (873,3793)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (944,2787)
[2026-06-21 04:12:27.467] [EVT.SPAWN] PineTree at (1970,3226)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Mushroom at (5129,2550)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Plant at (906,3953)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1002,2744)
[2026-06-21 04:12:27.467] [EVT.SPAWN] PineTree at (2025,3105)
[2026-06-21 04:12:27.467] [EVT.SPAWN] Pine at (1045,2606)
[2026-06-21 04:12:27.475] [EVT.DEATH] BerryBush died at age 8,1s, energy 0,0
[2026-06-21 04:12:27.480] [EVT.SPAWN] Mushroom at (3560,1010)
[2026-06-21 04:12:27.480] [EVT.SPAWN] Mushroom at (5103,2547)
[2026-06-21 04:12:27.480] [EVT.SPAWN] Pine at (1021,2652)
[2026-06-21 04:12:27.480] [EVT.SPAWN] OakTree at (4331,1987)
[2026-06-21 04:12:27.567] [EVT.SPAWN] Pine at (981,2660)
[2026-06-21 04:12:27.568] [EVT.SPAWN] Pine at (1063,2645)
[2026-06-21 04:12:27.568] [EVT.SPAWN] Pine at (1053,2707)
