[2026-06-20 16:29:20.302] [INFO] Logger initialized
[2026-06-20 16:29:20.303] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:29:25.948] [EVT.SPAWN] Flowers at (871,2250)
[2026-06-20 16:29:25.949] [EVT.SPAWN] Pine at (5641,859)
[2026-06-20 16:29:25.949] [EVT.SPAWN] Cactus at (296,1414)
[2026-06-20 16:29:26.042] [EVT.DEATH] Toadstool died at age 3,6s, energy -0,8
[2026-06-20 16:29:26.051] [EVT.SPAWN] Pine at (1258,2317)
[2026-06-20 16:29:26.051] [EVT.SPAWN] Flowers at (5434,4108)
[2026-06-20 16:29:26.051] [EVT.SPAWN] Plant at (623,2057)
[2026-06-20 16:29:26.051] [EVT.SPAWN] Cactus at (1916,2355)
[2026-06-20 16:29:26.131] [EVT.SPAWN] Flowers at (67,1834)
[2026-06-20 16:29:26.131] [EVT.SPAWN] Plant at (593,1995)
[2026-06-20 16:29:26.131] [EVT.SPAWN] Toadstool at (1878,1947)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Toadstool at (1979,1930)
[2026-06-20 16:29:26.149] [EVT.SPAWN] BerryBush at (956,4515)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Pine at (1275,1099)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Flowers at (3560,3158)
[2026-06-20 16:29:26.149] [EVT.SPAWN] GrassTuft at (1422,2874)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Moss at (1215,1286)
[2026-06-20 16:29:26.149] [EVT.SPAWN] GrassTuft at (3797,1963)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Toadstool at (752,532)
[2026-06-20 16:29:26.149] [EVT.SPAWN] Flowers at (93,1818)
[2026-06-20 16:29:26.231] [EVT.SPAWN] Flowers at (3567,3171)
[2026-06-20 16:29:26.245] [EVT.SPAWN] Toadstool at (1453,1)
[2026-06-20 16:29:26.246] [EVT.SPAWN] Flowers at (4109,3120)
[2026-06-20 16:29:26.246] [EVT.SPAWN] Mushroom at (2885,2001)
[2026-06-20 16:29:26.246] [EVT.SPAWN] BerryBush at (2428,777)
[2026-06-20 16:29:26.331] [EVT.SPAWN] Toadstool at (127,1365)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Flowers at (4089,2302)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Pine at (3478,990)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Toadstool at (3072,955)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Flowers at (1426,963)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Pine at (5541,274)
[2026-06-20 16:29:26.349] [EVT.SPAWN] Toadstool at (82,1407)
[2026-06-20 16:29:26.349] [EVT.SPAWN] BerryBush at (999,513)
[2026-06-20 16:29:26.349] [EVT.SPAWN] BerryBush at (930,583)
[2026-06-20 16:29:26.431] [EVT.SPAWN] Toadstool at (159,1389)
[2026-06-20 16:29:26.445] [EVT.SPAWN] Pine at (5100,3899)
[2026-06-20 16:29:26.445] [EVT.SPAWN] GrassTuft at (1485,633)
[2026-06-20 16:29:26.445] [EVT.SPAWN] GrassTuft at (2920,4138)
[2026-06-20 16:29:26.445] [EVT.SPAWN] Flowers at (4421,2859)
[2026-06-20 16:29:26.445] [EVT.STATS] T=4,1s P=285 H=60 C=20 O=15 Total=381
[2026-06-20 16:29:26.531] [EVT.SPAWN] Flowers at (4339,2941)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Cactus at (2167,2965)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Plant at (5788,4346)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Flowers at (3758,2090)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Moss at (3708,3952)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Plant at (4293,2476)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Plant at (2941,3275)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Flowers at (3068,2456)
[2026-06-20 16:29:26.543] [EVT.SPAWN] Mushroom at (2047,2619)
[2026-06-20 16:29:26.644] [EVT.SPAWN] Toadstool at (4583,2360)
[2026-06-20 16:29:26.644] [EVT.SPAWN] Cactus at (2608,2889)
[2026-06-20 16:29:26.644] [EVT.SPAWN] BerryBush at (5068,1814)
[2026-06-20 16:29:26.644] [EVT.SPAWN] Mushroom at (3910,2838)
[2026-06-20 16:29:26.731] [EVT.SPAWN] BerryBush at (5054,1887)
[2026-06-20 16:29:26.743] [EVT.SPAWN] Pine at (934,444)
[2026-06-20 16:29:26.743] [EVT.SPAWN] Mushroom at (5640,3798)
[2026-06-20 16:29:26.743] [EVT.SPAWN] BerryBush at (1264,4506)
[2026-06-20 16:29:26.743] [EVT.SPAWN] Flowers at (4418,4571)
[2026-06-20 16:29:26.831] [EVT.SPAWN] Mushroom at (2251,3745)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Toadstool at (1941,3758)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Toadstool at (4239,2087)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Mushroom at (2259,3810)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Toadstool at (3405,3300)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Toadstool at (2413,3610)
[2026-06-20 16:29:26.850] [EVT.SPAWN] Flowers at (3945,2980)
[2026-06-20 16:29:26.851] [EVT.SPAWN] Toadstool at (3163,1013)
[2026-06-20 16:29:26.931] [EVT.SPAWN] Toadstool at (1969,3742)
[2026-06-20 16:29:26.931] [EVT.SPAWN] Toadstool at (2037,3731)
[2026-06-20 16:29:26.943] [EVT.DEATH] Toadstool died at age 4,5s, energy -1,4
[2026-06-20 16:29:26.948] [EVT.DEATH] Moss died at age 4,5s, energy 0,0
[2026-06-20 16:29:26.951] [EVT.SPAWN] Mushroom at (4589,3928)
[2026-06-20 16:29:26.951] [EVT.SPAWN] Flowers at (3025,1841)
[2026-06-20 16:29:26.951] [EVT.SPAWN] Flowers at (5028,1394)
[2026-06-20 16:29:27.044] [EVT.SPAWN] Moss at (3347,1747)
[2026-06-20 16:29:27.044] [EVT.SPAWN] Flowers at (330,2213)
[2026-06-20 16:29:27.131] [EVT.SPAWN] Plant at (32,3095)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Mushroom at (1798,2743)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Plant at (33,52)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Flowers at (3833,2056)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Flowers at (4441,1665)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Plant at (4,3174)
[2026-06-20 16:29:27.151] [EVT.SPAWN] Plant at (660,4312)
[2026-06-20 16:29:27.151] [EVT.SPAWN] BerryBush at (3266,879)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Moss at (458,720)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Moss at (4054,2878)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Moss at (974,4264)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Pine at (3323,4220)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Plant at (551,2010)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Mushroom at (5982,3661)
[2026-06-20 16:29:27.244] [EVT.SPAWN] Cactus at (6356,3677)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Toadstool at (76,1448)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Plant at (546,2061)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Toadstool at (84,1342)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Moss at (3933,1818)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Pine at (3221,1645)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Toadstool at (4212,2042)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Flowers at (53,1752)
[2026-06-20 16:29:27.331] [EVT.SPAWN] Plant at (578,2040)
[2026-06-20 16:29:27.345] [EVT.DEATH] Toadstool died at age 3,0s, energy 0,0
[2026-06-20 16:29:27.348] [EVT.SPAWN] Toadstool at (2008,1911)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Pine at (2333,312)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Cactus at (209,4579)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Flowers at (721,2348)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Toadstool at (132,1471)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Moss at (3892,1838)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Cactus at (3529,4535)
[2026-06-20 16:29:27.348] [EVT.SPAWN] Flowers at (48,1709)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Toadstool at (127,1530)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Flowers at (112,1753)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Cactus at (4790,2904)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Flowers at (3559,3164)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Toadstool at (1904,1903)
[2026-06-20 16:29:27.431] [EVT.SPAWN] Toadstool at (70,1446)
[2026-06-20 16:29:27.451] [EVT.SPAWN] Moss at (1027,198)
[2026-06-20 16:29:27.451] [EVT.SPAWN] Cactus at (4743,2994)
[2026-06-20 16:29:27.451] [EVT.SPAWN] Flowers at (3456,3175)
[2026-06-20 16:29:27.451] [EVT.SPAWN] Pine at (5271,2117)
[2026-06-20 16:29:27.451] [EVT.SPAWN] BerryBush at (2428,688)
[2026-06-20 16:29:27.531] [EVT.SPAWN] BerryBush at (2503,778)
[2026-06-20 16:29:27.531] [EVT.SPAWN] Flowers at (3543,3104)
[2026-06-20 16:29:27.531] [EVT.SPAWN] Moss at (941,179)
[2026-06-20 16:29:27.553] [EVT.SPAWN] Moss at (102,1795)
[2026-06-20 16:29:27.553] [EVT.SPAWN] Cactus at (5176,1696)
[2026-06-20 16:29:27.643] [EVT.SPAWN] Pine at (3557,3846)
[2026-06-20 16:29:27.643] [EVT.SPAWN] GrassTuft at (2351,740)
[2026-06-20 16:29:27.643] [EVT.SPAWN] Flowers at (701,2907)
[2026-06-20 16:29:27.643] [EVT.SPAWN] GrassTuft at (5941,96)
[2026-06-20 16:29:27.731] [EVT.SPAWN] Moss at (62,1673)
[2026-06-20 16:29:27.735] [EVT.DEATH] Mushroom died at age 5,3s, energy -2,9
[2026-06-20 16:29:27.735] [EVT.DEATH] Pine died at age 5,3s, energy -0,6
[2026-06-20 16:29:27.744] [EVT.SPAWN] GrassTuft at (6263,2862)
[2026-06-20 16:29:27.744] [EVT.SPAWN] Mushroom at (858,1849)
[2026-06-20 16:29:27.744] [EVT.SPAWN] Flowers at (903,2250)
[2026-06-20 16:29:27.744] [EVT.SPAWN] Cactus at (4308,2164)
[2026-06-20 16:29:27.745] [EVT.SPAWN] Toadstool at (5965,2274)
[2026-06-20 16:29:27.831] [EVT.SPAWN] Mushroom at (807,1895)
[2026-06-20 16:29:27.831] [EVT.SPAWN] Flowers at (4327,2861)
[2026-06-20 16:29:27.838] [EVT.DEATH] GrassTuft died at age 5,4s, energy -1,6
[2026-06-20 16:29:27.842] [EVT.DEATH] BerryBush died at age 5,4s, energy 0,0
[2026-06-20 16:29:27.843] [EVT.SPAWN] Plant at (5979,1399)
[2026-06-20 16:29:27.843] [EVT.SPAWN] Cactus at (6109,2212)
[2026-06-20 16:29:27.843] [EVT.SPAWN] Flowers at (4368,2785)
[2026-06-20 16:29:27.843] [EVT.SPAWN] Moss at (6073,3974)
[2026-06-20 16:29:27.931] [EVT.SPAWN] Flowers at (4406,2871)
[2026-06-20 16:29:27.931] [EVT.SPAWN] Pine at (1244,2277)
[2026-06-20 16:29:27.943] [EVT.SPAWN] Toadstool at (1937,3716)
[2026-06-20 16:29:27.943] [EVT.SPAWN] Pine at (1207,2239)
[2026-06-20 16:29:27.943] [EVT.SPAWN] GrassTuft at (1226,3757)
[2026-06-20 16:29:28.031] [EVT.SPAWN] Toadstool at (1931,3837)
[2026-06-20 16:29:28.031] [EVT.SPAWN] Toadstool at (1975,3820)
[2026-06-20 16:29:28.031] [EVT.SPAWN] BerryBush at (987,4470)
[2026-06-20 16:29:28.031] [EVT.SPAWN] Toadstool at (2041,3689)
[2026-06-20 16:29:28.045] [EVT.SPAWN] BerryBush at (3638,2858)
[2026-06-20 16:29:28.045] [EVT.SPAWN] BerryBush at (974,4458)
[2026-06-20 16:29:28.045] [EVT.SPAWN] Flowers at (5959,913)
[2026-06-20 16:29:28.045] [EVT.SPAWN] GrassTuft at (5255,4579)
[2026-06-20 16:29:28.131] [EVT.SPAWN] Toadstool at (1972,3717)
[2026-06-20 16:29:28.131] [EVT.SPAWN] BerryBush at (4958,1872)
[2026-06-20 16:29:28.131] [EVT.SPAWN] Flowers at (838,2361)
[2026-06-20 16:29:28.131] [EVT.SPAWN] BerryBush at (5078,1861)
[2026-06-20 16:29:28.147] [EVT.SPAWN] Plant at (4892,971)
[2026-06-20 16:29:28.147] [EVT.SPAWN] Toadstool at (1399,28)
[2026-06-20 16:29:28.147] [EVT.SPAWN] Plant at (1941,770)
[2026-06-20 16:29:28.147] [EVT.SPAWN] BerryBush at (4954,1819)
[2026-06-20 16:29:28.147] [EVT.SPAWN] Flowers at (4113,3188)
[2026-06-20 16:29:28.147] [EVT.SPAWN] GrassTuft at (3065,2187)
[2026-06-20 16:29:28.147] [EVT.SPAWN] Moss at (3953,2036)
[2026-06-20 16:29:28.231] [EVT.SPAWN] Flowers at (1456,1122)
[2026-06-20 16:29:28.231] [EVT.SPAWN] Flowers at (4095,3219)
[2026-06-20 16:29:28.231] [EVT.SPAWN] Mushroom at (2283,3776)
[2026-06-20 16:29:28.244] [EVT.SPAWN] BerryBush at (5166,3568)
[2026-06-20 16:29:28.244] [EVT.SPAWN] Mushroom at (2355,3789)
[2026-06-20 16:29:28.244] [EVT.SPAWN] Flowers at (1404,1012)
[2026-06-20 16:29:28.244] [EVT.SPAWN] Toadstool at (55,1444)
[2026-06-20 16:29:28.244] [EVT.SPAWN] GrassTuft at (2867,3665)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Toadstool at (91,1358)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Toadstool at (172,1332)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Toadstool at (129,1461)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Mushroom at (2305,3878)
[2026-06-20 16:29:28.331] [EVT.SPAWN] BerryBush at (1126,501)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Toadstool at (71,1434)
[2026-06-20 16:29:28.331] [EVT.SPAWN] Toadstool at (186,1396)
[2026-06-20 16:29:28.341] [EVT.DEATH] Toadstool died at age 5,9s, energy 0,0
[2026-06-20 16:29:28.344] [EVT.SPAWN] Toadstool at (4150,2115)
[2026-06-20 16:29:28.344] [EVT.SPAWN] GrassTuft at (666,513)
[2026-06-20 16:29:28.344] [EVT.SPAWN] Cactus at (5469,213)
[2026-06-20 16:29:28.344] [EVT.SPAWN] BerryBush at (1032,436)
[2026-06-20 16:29:28.344] [EVT.SPAWN] Mushroom at (1682,2404)
[2026-06-20 16:29:28.431] [EVT.SPAWN] Toadstool at (211,1357)
[2026-06-20 16:29:28.431] [EVT.SPAWN] Toadstool at (102,1439)
[2026-06-20 16:29:28.431] [EVT.SPAWN] GrassTuft at (1561,618)
[2026-06-20 16:29:28.444] [EVT.SPAWN] Toadstool at (4320,541)
[2026-06-20 16:29:28.444] [EVT.SPAWN] Flowers at (5978,231)
[2026-06-20 16:29:28.444] [EVT.SPAWN] GrassTuft at (1584,614)
[2026-06-20 16:29:28.444] [EVT.SPAWN] GrassTuft at (2980,4120)
[2026-06-20 16:29:28.444] [EVT.SPAWN] Plant at (533,1994)
[2026-06-20 16:29:28.444] [EVT.SPAWN] GrassTuft at (3260,2353)
[2026-06-20 16:29:28.531] [EVT.SPAWN] BerryBush at (2468,789)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Plant at (625,2099)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Flowers at (34,1787)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Plant at (604,2046)
[2026-06-20 16:29:28.531] [EVT.SPAWN] GrassTuft at (2901,4101)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Pine at (1201,1672)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Cactus at (2111,2931)
[2026-06-20 16:29:28.531] [EVT.SPAWN] Plant at (588,1975)
[2026-06-20 16:29:28.542] [EVT.DEATH] GrassTuft died at age 3,3s, energy 0,0
[2026-06-20 16:29:28.544] [EVT.SPAWN] Mushroom at (936,2031)
[2026-06-20 16:29:28.544] [EVT.SPAWN] Flowers at (87,1790)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Flowers at (146,1820)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Toadstool at (2003,1951)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Toadstool at (1841,1966)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Plant at (572,2029)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Plant at (2918,3293)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Plant at (25,3121)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Flowers at (87,1850)
[2026-06-20 16:29:28.631] [EVT.SPAWN] Toadstool at (1956,1949)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Cactus at (2225,2900)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Toadstool at (1989,1898)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Plant at (5842,4436)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Flowers at (2847,344)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Flowers at (3469,3197)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Plant at (3017,3230)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Plant at (15,3098)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Toadstool at (1208,3176)
[2026-06-20 16:29:28.645] [EVT.SPAWN] Cactus at (2562,1485)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Flowers at (3542,3214)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Flowers at (124,1804)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Plant at (116,3086)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Flowers at (3442,3134)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Plant at (867,4799)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Plant at (5710,4420)
[2026-06-20 16:29:28.731] [EVT.SPAWN] Flowers at (3538,3234)
[2026-06-20 16:29:28.752] [EVT.SPAWN] Cactus at (2093,2939)
[2026-06-20 16:29:28.752] [EVT.SPAWN] GrassTuft at (1714,3994)
[2026-06-20 16:29:28.752] [EVT.SPAWN] Cactus at (2653,2866)
[2026-06-20 16:29:28.752] [EVT.SPAWN] Pine at (1307,4079)
[2026-06-20 16:29:28.752] [EVT.SPAWN] Flowers at (5674,3958)
[2026-06-20 16:29:28.752] [EVT.SPAWN] GrassTuft at (1448,3357)
[2026-06-20 16:29:28.752] [EVT.SPAWN] BerryBush at (2501,696)
[2026-06-20 16:29:28.831] [EVT.SPAWN] Flowers at (3571,3141)
[2026-06-20 16:29:28.832] [EVT.SPAWN] Toadstool at (4090,2003)
[2026-06-20 16:29:28.832] [EVT.SPAWN] BerryBush at (2421,717)
[2026-06-20 16:29:28.832] [EVT.SPAWN] Flowers at (4286,4534)
[2026-06-20 16:29:28.832] [EVT.SPAWN] Mushroom at (3822,2738)
[2026-06-20 16:29:28.832] [EVT.SPAWN] Toadstool at (4474,2433)
[2026-06-20 16:29:28.844] [EVT.DEATH] Toadstool died at age 4,1s, energy -2,9
[2026-06-20 16:29:28.850] [EVT.SPAWN] Pine at (971,405)
[2026-06-20 16:29:28.850] [EVT.SPAWN] Toadstool at (4560,2369)
[2026-06-20 16:29:28.850] [EVT.SPAWN] Flowers at (4353,4582)
[2026-06-20 16:29:28.931] [EVT.SPAWN] Pine at (956,504)
[2026-06-20 16:29:28.931] [EVT.SPAWN] Toadstool at (4143,1983)
[2026-06-20 16:29:28.934] [EVT.DEATH] Plant died at age 6,5s, energy 0,0
[2026-06-20 16:29:28.944] [EVT.SPAWN] Toadstool at (3414,3282)
[2026-06-20 16:29:29.031] [EVT.SPAWN] Moss at (3870,1830)
[2026-06-20 16:29:29.031] [EVT.SPAWN] Toadstool at (3423,3397)
[2026-06-20 16:29:29.031] [EVT.SPAWN] Cactus at (2653,2924)
[2026-06-20 16:29:29.031] [EVT.SPAWN] Moss at (3945,1767)
[2026-06-20 16:29:29.031] [EVT.SPAWN] Pine at (3114,1687)
[2026-06-20 16:29:29.040] [EVT.DEATH] Flowers died at age 4,4s, energy 0,0
[2026-06-20 16:29:29.044] [EVT.SPAWN] Toadstool at (1912,3791)
[2026-06-20 16:29:29.044] [EVT.SPAWN] Pine at (5461,2757)
[2026-06-20 16:29:29.044] [EVT.SPAWN] Moss at (3924,1889)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Toadstool at (1944,3727)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Cactus at (4640,2980)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Moss at (1013,114)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Toadstool at (1940,3865)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Toadstool at (2448,3627)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Toadstool at (1915,3723)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Cactus at (4752,2923)
[2026-06-20 16:29:29.131] [EVT.SPAWN] Toadstool at (2042,3748)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Moss at (1050,205)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Cactus at (4663,2972)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Cactus at (6176,4661)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Toadstool at (2450,3520)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Flowers at (5106,1386)
[2026-06-20 16:29:29.145] [EVT.SPAWN] Moss at (3544,3470)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Toadstool at (2103,3739)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Toadstool at (1924,3700)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Flowers at (4378,2863)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Toadstool at (2031,3810)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Flowers at (4413,2894)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Moss at (1039,194)
[2026-06-20 16:29:29.231] [EVT.SPAWN] Flowers at (4408,2899)
[2026-06-20 16:29:29.243] [EVT.SPAWN] Moss at (20,1769)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Mushroom at (4644,3877)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Flowers at (4399,2902)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Plant at (1052,2741)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Cactus at (6217,120)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Toadstool at (5176,3115)
[2026-06-20 16:29:29.244] [EVT.SPAWN] Toadstool at (129,1380)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (86,1397)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (174,1484)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (111,1367)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (34,1406)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Flowers at (4336,2972)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (60,1361)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (117,1334)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Moss at (41,1899)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (100,1362)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Mushroom at (4552,3851)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (113,1409)
[2026-06-20 16:29:29.331] [EVT.SPAWN] Toadstool at (134,1506)
[2026-06-20 16:29:29.344] [EVT.SPAWN] GrassTuft at (1101,4783)
[2026-06-20 16:29:29.344] [EVT.SPAWN] Flowers at (422,2261)
[2026-06-20 16:29:29.344] [EVT.SPAWN] GrassTuft at (2612,3315)
[2026-06-20 16:29:29.344] [EVT.SPAWN] Pine at (6137,4489)
[2026-06-20 16:29:29.431] [EVT.SPAWN] Toadstool at (72,1506)
[2026-06-20 16:29:29.431] [EVT.SPAWN] Toadstool at (153,1328)
[2026-06-20 16:29:29.431] [EVT.SPAWN] Toadstool at (159,1513)
[2026-06-20 16:29:29.441] [EVT.DEATH] Plant died at age 7,0s, energy 0,0
[2026-06-20 16:29:29.444] [EVT.SPAWN] Moss at (4084,1740)
[2026-06-20 16:29:29.444] [EVT.SPAWN] Pine at (5718,897)
[2026-06-20 16:29:29.444] [EVT.SPAWN] Cactus at (324,1401)
[2026-06-20 16:29:29.531] [EVT.SPAWN] BerryBush at (5086,1769)
[2026-06-20 16:29:29.531] [EVT.SPAWN] Flowers at (913,2250)
[2026-06-20 16:29:29.531] [EVT.SPAWN] Mushroom at (924,1817)
[2026-06-20 16:29:29.531] [EVT.SPAWN] BerryBush at (5043,1839)
[2026-06-20 16:29:29.545] [EVT.SPAWN] Mushroom at (869,1883)
[2026-06-20 16:29:29.545] [EVT.SPAWN] Flowers at (856,2287)
[2026-06-20 16:29:29.545] [EVT.SPAWN] BerryBush at (4945,1823)
[2026-06-20 16:29:29.545] [EVT.SPAWN] Flowers at (3900,1972)
[2026-06-20 16:29:29.631] [EVT.SPAWN] BerryBush at (5089,1914)
[2026-06-20 16:29:29.631] [EVT.SPAWN] BerryBush at (2482,800)
[2026-06-20 16:29:29.631] [EVT.SPAWN] BerryBush at (3367,942)
[2026-06-20 16:29:29.631] [EVT.SPAWN] Mushroom at (882,1932)
[2026-06-20 16:29:29.631] [EVT.SPAWN] BerryBush at (5099,1862)
[2026-06-20 16:29:29.635] [EVT.DEATH] Mushroom died at age 3,0s, energy -3,3
[2026-06-20 16:29:29.644] [EVT.SPAWN] Flowers at (5430,4175)
[2026-06-20 16:29:29.644] [EVT.SPAWN] Plant at (645,2033)
[2026-06-20 16:29:29.644] [EVT.SPAWN] Cactus at (2028,2333)
[2026-06-20 16:29:29.644] [EVT.SPAWN] Mushroom at (6018,3668)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Plant at (635,2098)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Pine at (1218,2373)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Mushroom at (2368,3783)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Pine at (5264,2117)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Plant at (510,1999)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Moss at (59,1668)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Mushroom at (2287,3768)
[2026-06-20 16:29:29.731] [EVT.SPAWN] Plant at (509,2019)
[2026-06-20 16:29:29.733] [EVT.DEATH] Pine died at age 7,3s, energy 0,0
[2026-06-20 16:29:29.744] [EVT.DEATH] Toadstool died at age 3,5s, energy 0,0
[2026-06-20 16:29:29.746] [EVT.SPAWN] Pine at (1218,2331)
[2026-06-20 16:29:29.746] [EVT.SPAWN] Mushroom at (2268,3743)
[2026-06-20 16:29:29.746] [EVT.SPAWN] Pine at (2306,277)
[2026-06-20 16:29:29.746] [EVT.SPAWN] Flowers at (757,2371)
[2026-06-20 16:29:29.746] [EVT.SPAWN] Cactus at (3514,4599)
